seed,method,step,validation_loss,validation_accuracy,training_seconds,parameter_count,batchnorm_affine_parameter_count,peak_cuda_allocated_bytes,name,test_loss,test_accuracy,test_evaluation_seconds,test_evaluations,training_examples,validation_examples,test_examples,frozen_config_sha256,source_sha256,checkpoint,input_standardization
2002,ndfa,500,1.4755993194580077,0.48,2.011981756426394,3679754,3072,119490048,ndfa,1.4837453840255737,0.4781,0.025946056004613638,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",ndfa_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2002,centered_total,500,1.4661441802978517,0.4755,2.035124518442899,3679754,3072,122177024,centered_total,1.4719669765472412,0.4769,0.025548568926751614,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",centered_total_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2002,paired,500,1.575852767944336,0.443,1.9141248324885964,3679754,3072,120555008,paired,1.6005839996337892,0.4362,0.026532983873039484,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",paired_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2002,wrong_pairs,500,1.4739943237304687,0.4775,1.9218693091534078,3679754,3072,121341440,wrong_pairs,1.4902526947021484,0.473,0.025704648112878203,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_pairs_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2002,diagonal,500,1.5653356475830078,0.4275,1.4553869671653956,3679754,3072,111363584,diagonal,1.5884349979400634,0.433,0.026047705905511975,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",diagonal_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2002,view_regularized,500,1.4881060180664063,0.4725,2.1076830103993416,3679754,3072,122111488,view_regularized,1.4925914676666259,0.4722,0.026110714999958873,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",view_regularized_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2002,wrong_view_regularized,500,1.4655037078857422,0.48,2.1357459833379835,3679754,3072,124208640,wrong_view_regularized,1.4716933839797974,0.4802,0.02555933897383511,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_view_regularized_s2002/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,bp,500,1.5850245056152343,0.433,1.1915248536970466,3679754,3072,96421376,bp,1.606020132446289,0.426,0.0269681210629642,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",bp_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,dfa,500,1.6449072418212891,0.409,1.1859936863183975,3679754,3072,96159232,dfa,1.670060869026184,0.4094,0.026404784061014652,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",dfa_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,ndfa,500,1.5206756744384766,0.4625,2.0082863613497466,3679754,3072,119490048,ndfa,1.5621527536392212,0.4505,0.0252786697819829,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",ndfa_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,centered_total,500,1.5108104095458985,0.459,2.035752634750679,3679754,3072,122177024,centered_total,1.5453812263488769,0.4541,0.02596106706187129,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",centered_total_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,paired,500,1.6272620239257813,0.406,1.915135650895536,3679754,3072,120555008,paired,1.6728119400024415,0.4111,0.02571334782987833,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",paired_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,wrong_pairs,500,1.5323893280029297,0.4485,1.9229517676867545,3679754,3072,121341440,wrong_pairs,1.568858825302124,0.4438,0.02644945401698351,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_pairs_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,diagonal,500,1.6193726348876953,0.422,1.458460264839232,3679754,3072,111363584,diagonal,1.6452780714035034,0.4205,0.02533223992213607,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",diagonal_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,view_regularized,500,1.542750503540039,0.445,2.1032339883968234,3679754,3072,122111488,view_regularized,1.5702600431442262,0.45,0.02575968694873154,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",view_regularized_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2003,wrong_view_regularized,500,1.519606170654297,0.4565,2.238980149384588,3679754,3072,124208640,wrong_view_regularized,1.5535917846679688,0.4551,0.02571016689762473,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_view_regularized_s2003/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,bp,500,1.5359977722167968,0.4465,1.1891541196964681,3679754,3072,96421376,bp,1.562016699028015,0.4426,0.026370034087449312,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",bp_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,dfa,500,1.5815436553955078,0.437,1.229812084697187,3679754,3072,96159232,dfa,1.6058530479431152,0.4253,0.02741623902693391,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",dfa_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,ndfa,500,1.474565200805664,0.471,2.07836551964283,3679754,3072,119490048,ndfa,1.4873311069488526,0.4692,0.025157650001347065,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",ndfa_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,centered_total,500,1.461337921142578,0.4775,2.032305696280673,3679754,3072,122177024,centered_total,1.485490510559082,0.4683,0.025585117982700467,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",centered_total_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,paired,500,1.572234115600586,0.4425,1.9231415356043726,3679754,3072,120555008,paired,1.610018074798584,0.4192,0.025824096985161304,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",paired_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,wrong_pairs,500,1.475756591796875,0.475,1.923787496285513,3679754,3072,121341440,wrong_pairs,1.4801052112579345,0.4727,0.026664023054763675,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_pairs_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,diagonal,500,1.5767401428222656,0.438,1.4513441927265376,3679754,3072,111363584,diagonal,1.6007121856689452,0.4296,0.026403404073789716,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",diagonal_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,view_regularized,500,1.487483123779297,0.4665,2.098121633287519,3679754,3072,122111488,view_regularized,1.4972131504058839,0.4662,0.026460043853148818,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",view_regularized_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
2004,wrong_view_regularized,500,1.4667366943359375,0.4835,2.140694199828431,3679754,3072,124208640,wrong_view_regularized,1.4775055770874024,0.4773,0.02525848988443613,1,10000,2000,10000,b3cb79ef0bd3c94a6f253a21c3af95519dbe0db620e3328aedf4d73b021f5495,"{'experiments/confirm_ndfa_paired_views.py': '7b3d7c4fd2f8724b8e385064fb2c62df1dc643d130f09cdc031040ffe5886c84', 'experiments/run_ndfa_paired_views.py': '515f53ba7c1c75bb33c25d2c347b65970a8b14300739a0b3a489701aa9d2609b', 'infogeo/dfa.py': '1c5b74c7939d073608c32c9c5c98577c40258ca11dc1a321390a4a51d56ba25e', 'infogeo/local_preconditioning.py': '9b7f918ee9f1ca1cf5206211f4f6486e589ed1f0a6d5c1be19eaada7bd53dcc6', 'infogeo/paired_conditioning.py': '0ca562775475ef901794bb428451bc61b25cbdca12504787007f44b91b09670d'}",wrong_view_regularized_s2004/checkpoint.pt,"{'mean': [0.4930330216884613, 0.48345819115638733, 0.44767969846725464], 'std': [0.2482229471206665, 0.24440619349479675, 0.2622743248939514], 'source': 'selected training pool only'}"
