dataset,n_train,n_test,label_noise,test_label_noise,method,feedback_rank,natural_damping,nc_update_interval,nc_manifold_rank,test_mean,test_sem,train_mean,activity_angle,projected_step,alpha,dim_fraction,margin,feedback_norm,n,pre_activity_condition_mean,pre_activity_effective_rank_mean,pre_activity_top1_fraction_mean,local_error_condition_mean,local_error_effective_rank_mean,local_error_top1_fraction_mean,bp_error_condition_mean,bp_error_effective_rank_mean,bp_error_top1_fraction_mean
cifar10,1000.0,3000.0,0.1,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.2959777772426605,0.0014023662066618,1.0,67.05716198984258,6.145871686935425,0.210839586953322,0.09375,0.117089586953322,,15,1676.1347391764325,55.77399266560872,0.2357125461101531,1.0000053604443868,55.65316912333171,0.1045157303412755,1.0,68.92243957519531,0.0964089217285314
cifar10,1000.0,3000.0,0.2,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.2735777775446574,0.001547986450881,1.0,66.33207646701064,6.273006677627564,0.2141701449950535,0.09375,0.1204201449950535,,15,1675.7154622395833,55.94021402994792,0.2359466806054115,1.0000054200490316,56.571617380778,0.0976350466410318,1.0,69.09784037272135,0.0927492586274941
cifar10,1000.0,3000.0,0.4,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.2255333344141642,0.0014219738572457,1.0,65.60864402701023,6.4317946434021,0.2120376507441202,0.09375,0.1182876507441202,,15,1675.1104766845704,56.28295974731445,0.2357730309168497,1.0000047047932945,60.74913342793783,0.0916078627109527,1.0,74.74367065429688,0.0872579963256915
cifar10,3000.0,3000.0,0.0,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.3785111129283905,0.0014156607182326,1.0,56.99129141935981,6.990610456466674,0.2750110909342765,0.09375,0.1812610909342765,,15,1705.17902730306,55.807929865519206,0.2374645834167798,1.0000015338261925,52.98121795654297,0.1002759327491124,1.0,59.21337496439616,0.0960114570955435
cifar10,3000.0,3000.0,0.1,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.3338666657606761,0.0019227963707376,1.0,55.858254476891936,7.086606947580973,0.2733782038092613,0.09375,0.1796282038092612,,15,1703.7432444254555,56.21894925435384,0.2374633982777595,1.0000017563501993,53.818837865193686,0.098517328997453,1.0,59.85483309427897,0.0949722389380136
cifar10,3000.0,3000.0,0.2,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.3120444456736246,0.0014167803192096,1.0,55.214307535431416,7.131482982635498,0.2714144344131152,0.09375,0.1776644344131151,,15,1701.6442403157553,56.56657651265462,0.2370443239808082,1.000001871585846,54.594079208374026,0.0998197242617606,1.0,60.431945164998375,0.0968061417341231
cifar10,3000.0,3000.0,0.4,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.2567333320776621,0.0014989234159237,1.0,54.18254129459422,7.211458381017049,0.2656705478827158,0.09375,0.1719205478827158,,15,1698.925166829427,56.92605628967285,0.2370505109429359,1.000001871585846,56.18164316813151,0.0987054862082004,1.0,62.4457098642985,0.0955403039852777
cifar10,10000.0,3000.0,0.0,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.4314000010490417,0.0016472522296718,1.0,48.61146267318687,6.4093962987264,0.2967427087326844,0.09375,0.2029927087326844,,15,1673.1803833007812,57.88385861714681,0.2268008112907409,1.000000830491384,45.906498463948566,0.1208625880380471,1.0,48.53848107655843,0.117276112238566
cifar10,10000.0,3000.0,0.1,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.3918666621049245,0.001284748652761,1.0,47.11478515982589,6.457119703292847,0.2893053342898686,0.09375,0.1955553342898686,,15,1666.0347239176433,59.181988906860354,0.225898870329062,1.0000008702278138,48.84627393086751,0.1207349861661592,1.0,51.70453974405925,0.1126528943578401
cifar10,10000.0,3000.0,0.2,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.3575999995072683,0.0014646446267586,1.0,45.980788507736506,6.470271650950114,0.2839261968930562,0.09375,0.1901761968930562,,15,1663.3622395833331,59.66819140116374,0.225798837840557,1.0000009497006734,47.63309911092122,0.1247523722549279,1.0,50.14066111246745,0.1195652790367602
cifar10,10000.0,3000.0,0.4,0.0,ndfa_random,0.0,0.3,10.0,64.0,0.2794222195943196,0.0013207611319401,1.0,44.584099394019496,6.453844245274862,0.2785954857865969,0.09375,0.1848454857865969,,15,1658.451939900716,60.7116263071696,0.2251733864347139,1.0000008026758829,54.08285242716472,0.1012450280288854,1.0,55.9009391784668,0.09840757821997
cifar10,1000.0,3000.0,0.0,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.3139111161231994,0.0010325232110065,1.0,68.59223714367027,5.828976885477702,0.2002241035302479,0.09375,0.1064741035302479,,15,1682.86437886556,58.99182205200195,0.224351905286312,1.0000001788139343,57.89142659505208,0.1024792892237504,1.0,72.78162434895833,0.093952140957117
cifar10,1000.0,3000.0,0.1,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.2926444470882415,0.001594457024896,1.0,68.35966300158553,5.87432009379069,0.1974417805671691,0.09375,0.1036917805671691,,15,1682.4290344238282,59.45973587036133,0.2243280222018559,1.0000001668930054,59.68178049723307,0.0931177549064159,1.0,75.2590222676595,0.085693614433209
cifar10,1000.0,3000.0,0.2,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.2680888851483663,0.0017537464447786,1.0,67.85543123138827,5.946397622426351,0.1996235465010007,0.09375,0.1058735465010006,,15,1681.3933919270833,60.08771413167317,0.2247679730256398,1.0000001430511474,60.61468035380046,0.0894026679297287,1.0,75.71309293111166,0.0837755940854549
cifar10,1000.0,3000.0,0.4,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.2200222223997116,0.0018276147249985,1.0,67.3302673468345,6.0500909646352135,0.1983609745899835,0.09375,0.1046109745899835,,15,1679.904615275065,60.86036275227865,0.224415003756682,1.0000001311302185,63.476196161905925,0.0885148187478383,1.0,79.37425791422525,0.0838839830209811
cifar10,3000.0,3000.0,0.0,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.376377781232198,0.0012950324137826,1.0,62.124203735282734,6.324386072158814,0.2366383309165636,0.09375,0.1428883309165636,,15,1716.983583577474,60.98362007141113,0.2224711462855338,1.0000000993410747,54.87400906880696,0.1025759483377138,1.0,63.36074638366699,0.0963454738259315
cifar10,3000.0,3000.0,0.1,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.331511108080546,0.0013415887059078,1.0,61.28012216343244,6.407499535878499,0.2351265644033749,0.09375,0.1413765644033749,,15,1714.3392740885415,62.323539606730144,0.2219313114881515,1.0000001072883606,56.69972508748372,0.1003727967540422,1.0,65.08772354125976,0.0927898282806078
cifar10,3000.0,3000.0,0.2,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.3092444459597269,0.0015891394314439,1.0,60.80943132774882,6.449674336115519,0.2339449360966682,0.09375,0.1401949360966682,,15,1711.267148844401,63.21187604268392,0.221123224000136,1.0000001072883606,58.003164800008136,0.0955351866781711,1.0,66.08644383748373,0.0929888948798179
cifar10,3000.0,3000.0,0.4,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.2521999994913736,0.0013595831884221,1.0,60.16105331346616,6.506860033671061,0.2301671793063481,0.09375,0.1364171793063481,,15,1705.0101521809895,64.70086936950683,0.2202144101262092,1.0000000993410747,59.94338442484538,0.0950943308571974,1.0,67.98343416849772,0.0926132187247275
cifar10,10000.0,3000.0,0.0,0.0,ndfa_random_kronecker,0.0,0.3,10.0,64.0,0.4362666646639506,0.0015143753104315,1.0,58.56238389315754,5.816220076878865,0.2321122219165166,0.09375,0.1383622219165166,,15,1729.662949625651,69.09839515686035,0.2000200614333152,1.000000007947286,42.57122224171956,0.1367050560812155,1.0,47.38218987782796,0.1227664989729721
